userid,content_id,views,likes,shares,comments,watch_time,engagement_score
user_846,content_1080,4,1,0,0,17,0.16316562798387835
user_416,content_4628,8,1,1,2,269,0.10719871273962966
user_726,content_1321,2,1,2,2,132,0.793630372533127
user_785,content_4010,9,3,2,1,186,0.06305018082204106
user_487,content_4042,6,4,0,0,231,0.844422833867853
user_45,content_1180,2,1,2,2,143,0.9443926200466953
user_111,content_3186,2,2,0,0,256,0.09172446178677385
user_314,content_2078,3,0,2,0,112,0.5468146570670432
user_365,content_2037,9,3,1,0,8,0.8495416254124908
user_725,content_1643,8,2,1,0,75,0.8878360105550721
user_16,content_562,9,2,2,2,157,0.7764658555380965
user_83,content_1193,7,2,1,0,145,0.29327134470170513
user_317,content_422,1,1,2,0,107,0.9251490309990653
user_311,content_2349,9,4,1,0,154,0.13829990598807163
user_663,content_3503,1,0,1,1,21,0.9081275657470969
user_856,content_1892,4,4,1,2,55,0.4497215771645635
user_629,content_2791,3,1,2,0,24,0.7833113309208992
user_228,content_4752,3,0,2,1,180,0.6377731767806532
user_946,content_1762,9,1,0,2,278,0.775921258631017
user_358,content_3967,9,1,1,0,220,0.38878261434949357
user_4,content_2310,4,4,2,2,71,0.8259532468474964
user_810,content_4209,1,3,0,1,175,0.391158205842863
user_292,content_1915,8,1,0,0,206,0.9454787511949156
user_82,content_1426,2,0,0,1,212,0.09839805318664174
user_62,content_1844,2,2,2,1,53,0.22264426981435226
user_478,content_636,9,2,0,1,264,0.5724963860238557
user_789,content_1326,3,3,0,2,18,0.43606764397646425
user_370,content_1203,4,1,2,0,284,0.8426285100243698
user_637,content_3373,3,4,2,0,283,0.20706003689121044
user_228,content_816,1,2,1,2,183,0.915644720836558
user_921,content_1145,7,3,2,2,152,0.2319603559066118
user_743,content_3644,7,4,2,2,59,0.27832764911074526
user_433,content_265,6,3,1,1,183,0.705665885753674
user_627,content_1967,5,4,2,0,112,0.5013370966834807
user_12,content_1708,5,0,0,1,14,0.522554438925488
user_331,content_2151,4,0,0,0,55,0.9584218674478786
user_686,content_886,2,4,1,1,233,0.07916739912239645
user_777,content_519,9,4,1,1,16,0.4041098773067344
user_770,content_5,2,4,1,1,113,0.886794473673527
user_299,content_1415,9,1,0,1,35,0.15842107217518375
user_185,content_2436,6,2,0,2,295,0.3828002945089515
user_95,content_3953,5,0,1,2,105,0.3862664035532898
user_219,content_666,1,3,2,2,24,0.26218827419609203
user_889,content_1957,7,1,1,1,35,0.03518390208536715
user_573,content_2919,7,0,0,1,117,0.7769279933784464
user_284,content_1867,7,1,2,1,285,0.44914636078906034
user_112,content_2867,2,4,0,1,16,0.26803734951144353
user_583,content_4152,3,2,2,0,249,0.2512616062835925
user_721,content_1972,3,1,2,2,206,0.9022148041968363
user_160,content_268,7,0,1,0,205,0.8578017487866952
user_618,content_3834,3,0,1,0,261,0.12353042528165559
user_781,content_2648,5,0,2,1,251,0.35432631525443203
user_471,content_2024,1,0,2,2,151,0.2923155266983867
user_395,content_4166,8,1,0,2,25,0.6152563076066198
user_789,content_2278,6,0,0,2,109,0.01857613077791831
user_294,content_3759,9,1,1,2,150,0.06643224588591179
user_893,content_360,9,2,2,2,131,0.2409566989074351
user_554,content_1374,2,3,2,0,115,0.11590402315339243
user_128,content_527,2,3,2,1,155,0.3496900528189988
user_209,content_2237,7,1,0,1,297,0.6788370189976328
user_597,content_2222,7,2,1,1,181,0.12385054988979904
user_26,content_3044,5,0,0,2,177,0.6611500959014045
user_581,content_4337,3,2,1,1,79,0.5830014785769401
user_896,content_1656,7,4,0,2,70,0.17469658247614406
user_40,content_2437,6,0,0,1,29,0.21446472170529396
user_878,content_4588,2,3,2,2,207,0.7265613591944854
user_558,content_4809,7,2,1,1,259,0.795454496102931
user_325,content_4040,9,3,0,2,154,0.26602653306614354
user_590,content_2128,1,3,0,0,138,0.6728438355018185
user_256,content_1665,2,1,2,2,177,0.7332096137901831
user_562,content_2619,2,2,1,2,57,0.6777986126028074
user_814,content_272,9,2,1,2,85,0.4412907175770848
user_27,content_1456,6,4,2,1,132,0.8914845028561447
user_578,content_2298,6,0,2,0,287,0.056412906751762915
user_348,content_318,8,4,0,0,111,0.36585034780694203
user_266,content_4783,2,2,1,2,209,0.9375773951133137
user_901,content_163,6,1,2,2,299,0.7612631211272078
user_652,content_2018,9,0,0,1,205,0.5725535064080104
user_435,content_1789,4,4,2,2,54,0.40957589626845725
user_793,content_2519,6,0,0,2,64,0.9722227929882569
user_852,content_1926,6,3,0,1,166,0.6223259052945621
user_79,content_28,7,0,1,0,120,0.8962048612002953
user_557,content_4237,9,4,2,0,173,0.1886041064998616
user_86,content_2284,2,3,1,1,183,0.35779675683746626
user_120,content_3388,2,0,0,0,132,0.3395253408621589
user_272,content_2512,6,2,0,1,216,0.0872062124060421
user_352,content_1916,9,1,1,2,28,0.6715638165171812
user_440,content_1610,5,1,2,2,66,0.8488778373968255
user_284,content_923,1,2,1,0,174,0.7437239213102381
user_656,content_1345,1,2,2,2,104,0.12213273724625351
user_584,content_2178,9,3,2,1,85,0.7067839035300711
user_938,content_2297,3,2,0,0,268,0.12645913762234706
user_928,content_4065,4,3,2,0,101,0.8207876632355273
user_299,content_3329,8,0,2,1,158,0.1036113500155722
user_572,content_947,2,0,1,0,120,0.3070922327480662
user_108,content_257,5,3,0,2,170,0.8223598876310789
user_875,content_2665,9,3,1,1,94,0.6331980114913465
user_684,content_493,3,1,1,0,124,0.3829639232558468
user_783,content_2644,5,4,1,0,177,0.5382342092338628
user_607,content_3906,3,4,0,0,179,0.9388576912060125
user_361,content_1242,2,0,2,0,114,0.22520132785153646
user_666,content_1418,6,0,1,2,299,0.4058768405291058
user_271,content_788,4,1,0,2,85,0.3984247231528447
user_369,content_474,6,4,0,0,202,0.0738134966337024
user_82,content_1271,5,1,0,0,59,0.6084987647488499
user_548,content_3631,6,1,1,0,159,0.5907076577411218
user_517,content_4426,4,0,1,0,295,0.8593147834129848
user_261,content_2874,9,3,1,2,247,0.2758270543707486
user_721,content_1461,5,3,0,0,271,0.32700230589587487
user_715,content_1067,5,2,2,0,180,0.6145153110331021
user_985,content_97,6,3,2,1,167,0.22971220159257955
user_591,content_1043,1,3,2,1,126,0.45753143687520514
user_328,content_3580,9,2,1,2,277,0.23831065209440272
user_232,content_4806,7,4,2,2,257,0.9070556085796856
user_652,content_1660,9,4,2,0,184,0.7025888294043531
user_388,content_3606,6,4,2,1,125,0.11754112232344471
user_931,content_2799,7,4,2,2,214,0.8866811173475643
user_889,content_1020,1,3,0,1,151,0.3258382162598229
user_846,content_101,3,4,0,2,297,0.9045735461668817
user_881,content_3789,9,4,1,1,217,0.7370342788795428
user_230,content_936,6,3,2,0,121,0.2872487294109082
user_193,content_3503,6,2,1,1,165,0.415906053470977
user_794,content_1560,5,1,0,2,126,0.017127852248921438
user_977,content_171,7,0,2,2,242,0.7001340037780509
user_685,content_2528,9,1,1,2,278,0.6040337855573072
user_728,content_395,1,4,1,1,268,0.9776215388196862
user_920,content_756,4,2,0,1,206,0.010337992997370593
user_757,content_1481,9,0,2,2,107,0.1610673275055987
user_334,content_188,4,2,1,2,162,0.9494645294003758
user_635,content_610,7,0,0,0,68,0.28118091868937867
user_688,content_1565,8,3,0,0,152,0.3415002802318601
user_785,content_2320,7,2,2,1,12,0.39121437984704943
user_288,content_189,9,1,2,1,84,0.45467698915782306
user_316,content_847,2,1,1,0,37,0.8823341311926062
user_92,content_1686,4,1,0,2,290,0.84862475371927
user_374,content_3269,7,4,2,0,13,0.8944790382806403
user_36,content_2186,4,4,0,1,216,0.017969332904012703
user_456,content_3101,1,0,1,1,142,0.4470231184905007
user_55,content_1534,6,3,1,1,183,0.6508340279958094
user_574,content_3193,3,2,1,2,88,0.1481489205837817
user_776,content_4661,5,2,0,2,228,0.4719310654883002
user_611,content_3889,4,3,2,2,92,0.026183821871420876
user_491,content_2273,5,0,0,1,288,0.9070085876640516
user_25,content_3295,7,0,0,0,100,0.3666781834481718
user_391,content_4865,8,0,1,2,178,0.27363730495045746
user_166,content_4883,3,3,0,0,48,0.9863000227071627
user_511,content_3415,8,2,2,1,55,0.39938311934145043
user_305,content_1307,4,4,2,2,102,0.487152684139208
user_769,content_2279,4,0,0,0,165,0.8360497973823113
user_871,content_3089,1,2,0,2,187,0.2771060267832889
user_222,content_1950,5,2,2,2,10,0.5331530654953556
user_142,content_2643,9,0,1,2,115,0.9641289963922027
user_612,content_3365,1,1,2,0,75,0.3499267807604485
user_922,content_2399,9,3,0,1,165,0.0069799391466746075
user_946,content_4802,6,0,0,2,82,0.5424670299658885
user_141,content_730,4,2,1,0,88,0.7945089534449993
user_458,content_1394,8,3,0,1,78,0.807055546440761
user_788,content_3561,3,1,0,0,11,0.15402357550110746
user_376,content_2368,3,3,2,1,230,0.41378374927898165
user_493,content_4283,2,4,1,0,152,0.12302829973264784
user_730,content_4263,9,4,0,2,88,0.8373744366331857
user_670,content_2422,8,1,1,1,116,0.5764105975611532
user_155,content_4092,6,2,2,1,293,0.0366798699808496
user_219,content_3851,9,1,1,2,295,0.437434933068487
user_277,content_3149,2,4,2,0,204,0.8379267057678405
user_370,content_245,7,2,1,0,92,0.40821556647379176
user_746,content_4763,8,1,2,1,43,0.028852646448920383
user_664,content_1157,6,4,1,1,73,0.1412609575529138
user_422,content_1034,1,0,2,0,32,0.9786072347902119
user_316,content_2895,1,0,2,0,5,0.3964350960334112
user_243,content_3243,8,3,0,2,274,0.3633398321228143
user_82,content_2416,6,2,1,2,261,0.2606575617685237
user_980,content_1136,4,0,2,0,159,0.4515829824070402
user_728,content_2493,5,1,2,0,73,0.4087913815624199
user_574,content_3328,7,4,0,2,285,0.6951794806350109
user_188,content_350,9,0,2,1,89,0.33734820468782667
user_336,content_1434,1,4,0,0,264,0.428699175705877
user_903,content_1359,7,1,2,0,222,0.6416393163754711
user_908,content_3737,7,2,0,0,15,0.7452669345744818
user_917,content_3811,6,1,2,0,118,0.6118402769115748
user_787,content_2046,6,3,0,0,51,0.21089220555751487
user_823,content_2487,1,0,2,1,73,0.9031604015525339
user_896,content_3770,9,4,2,0,216,0.7161865992090761
user_345,content_2669,9,0,1,1,178,0.41153682815901427
user_697,content_3213,7,3,1,1,201,0.07441213005936453
user_140,content_4363,6,1,2,1,74,0.24750152275043047
user_621,content_1261,3,1,0,2,158,0.5579025404586727
user_367,content_4237,8,2,0,0,156,0.723806169937259
user_741,content_1669,3,1,1,1,141,0.9678689160998234
user_480,content_3148,6,0,2,2,201,0.8568707469253762
user_249,content_4546,1,2,2,1,91,0.8127118843068136
user_582,content_2028,7,2,0,2,49,0.2696505506331718
user_995,content_2940,5,1,2,1,185,0.1951626675942464
user_291,content_3636,1,0,2,2,23,0.18858456830806947
user_296,content_101,1,1,0,0,167,0.5817185360144876
user_437,content_2237,2,3,1,1,170,0.9693131134316672
user_659,content_1340,3,3,1,1,290,0.13277813333796773
user_850,content_2021,5,3,2,1,135,0.9484971930516662
user_821,content_2318,8,3,1,0,176,0.804380955735552
user_942,content_2288,5,2,1,1,43,0.5367365740000567
user_95,content_1928,1,0,2,0,263,0.13591952608404323
user_647,content_3569,2,3,0,1,62,0.4598103738390833
user_420,content_3877,9,2,1,2,230,0.9222618752365602
user_971,content_4278,1,3,0,0,54,0.015350046668451522
user_162,content_135,3,3,2,0,86,0.6678609748689984
user_238,content_1806,5,3,0,0,291,0.3041790300756786
user_565,content_1379,6,3,2,2,110,0.6112981113481947
user_911,content_2505,1,0,2,0,52,0.05238468376041172
user_674,content_1293,3,2,0,1,140,0.4677199926490946
user_67,content_127,3,3,2,1,77,0.8224942631481122
user_207,content_3192,1,2,2,2,153,0.25227777257618966
user_751,content_3107,4,3,0,1,248,0.12366114604684764
user_771,content_2230,3,0,2,2,67,0.43127929192872216
user_627,content_3190,4,3,0,1,291,0.737321703751521
user_3,content_2173,5,4,1,2,72,0.34784813840553896
user_311,content_4975,9,4,1,1,25,0.8282928348723234
user_92,content_4760,5,0,0,2,124,0.8267818426848617
user_293,content_1932,8,0,0,2,35,0.44077446820170163
user_240,content_4742,9,0,0,1,22,0.9858097481887923
user_756,content_337,3,1,1,0,241,0.5120589457308881
user_346,content_2691,9,2,0,1,143,0.11732061541537053
user_904,content_4682,8,1,0,2,127,0.6385115017714745
user_901,content_3694,9,2,0,1,268,0.940459125592689
user_788,content_3834,4,1,2,0,247,0.562688710333249
user_449,content_754,8,4,1,2,287,0.7084694742077854
user_710,content_4514,5,4,1,1,289,0.24412001422750973
user_629,content_4528,1,4,2,0,216,0.7269632195557827
user_261,content_4621,3,1,2,2,215,0.5889482032115908
user_44,content_2459,3,4,0,2,74,0.17548851703809887
user_341,content_4422,7,3,2,0,47,0.380719368754028
user_121,content_153,1,4,0,0,198,0.3927408906091322
user_369,content_1146,1,0,2,2,226,0.519848625454219
user_31,content_4168,9,2,0,1,291,0.3687819617360689
user_447,content_1140,3,0,1,1,74,0.9961861983899516
user_814,content_2209,5,3,2,1,116,0.674341256877009
user_478,content_633,7,2,1,2,6,0.1789670176025282
user_580,content_3032,4,2,1,0,118,0.38379064002848995
user_886,content_2067,3,1,2,1,297,0.8256319554981908
user_432,content_966,2,4,1,2,291,0.7339783723687561
user_893,content_4997,3,0,1,1,121,0.6041502164694091
user_108,content_4500,6,4,2,2,100,0.6307407144284738
user_439,content_3313,2,2,1,0,268,0.9129951651994618
user_841,content_820,7,1,2,1,269,0.32912879131210593
user_982,content_865,5,0,2,0,120,0.05714981387585272
user_726,content_2935,3,3,2,1,282,0.5410491772691955
user_896,content_877,2,0,0,0,217,0.3681984490194361
user_881,content_3714,1,1,1,1,131,0.46236886464654425
user_35,content_248,8,3,2,1,196,0.3291644968337033
user_845,content_394,9,3,0,1,219,0.6631894679471994
user_102,content_2408,7,4,2,0,175,0.3206677923075365
user_607,content_3438,3,1,2,2,216,0.19998818928938966
user_341,content_2854,6,1,1,1,44,0.13134450101635553
user_713,content_2975,9,3,2,2,7,0.7305472116250904
user_977,content_2055,1,0,2,2,31,0.7092237907806681
user_186,content_711,6,4,0,2,246,0.7355559069305742
user_611,content_3814,2,3,0,1,154,0.7677041724355163
user_521,content_233,5,2,2,1,298,0.9504160394635988
user_328,content_3307,2,1,1,0,149,0.22390739977084706
user_525,content_4681,5,3,0,0,271,0.5561102674072096
user_806,content_2889,6,1,2,2,96,0.2455952180859079
user_709,content_1826,4,2,2,0,34,0.5598538981076062
user_493,content_4701,4,0,0,0,243,0.6780293548532579
user_59,content_1096,8,2,2,1,42,0.5442552836625214
user_971,content_3327,9,4,2,0,34,0.5690767165683799
user_368,content_3899,7,0,1,2,6,0.4504531679033491
user_227,content_2696,7,4,0,1,24,0.5196820229585116
user_368,content_3645,8,1,2,1,178,0.2239999316827268
user_460,content_403,9,1,2,1,225,0.5502348609918293
user_512,content_3687,8,0,0,1,63,0.7083177864180772
user_810,content_122,7,1,0,0,271,0.8599869026539092
user_696,content_1600,7,3,0,0,195,0.35864751657907923
user_775,content_772,4,0,2,0,48,0.6015247443848386
user_619,content_4825,7,0,1,0,249,0.2635253830610992
user_63,content_2038,5,4,2,1,70,0.8549234548767275
user_797,content_4400,4,1,1,1,141,0.5894797934361854
user_66,content_2379,6,4,1,1,173,0.07913266619443282
user_604,content_4499,5,3,1,0,39,0.12897545636304664
user_238,content_2645,9,2,1,2,198,0.5228265372693163
user_644,content_3445,1,2,1,0,32,0.9130877085424752
user_911,content_1294,5,1,2,0,155,0.9268106731793825
user_792,content_2268,4,4,0,2,187,0.3571639993206328
user_901,content_3785,8,1,0,2,252,0.22394171143411545
user_393,content_4014,5,1,0,2,296,0.09403186398265917
user_938,content_3543,4,4,2,0,158,0.3877887805327307
user_190,content_3105,5,1,0,1,292,0.5346683110594169
user_133,content_253,9,2,1,0,295,0.8417359003723859
user_666,content_4890,5,4,1,0,130,0.5211131071654617
user_654,content_4045,9,0,0,2,191,0.35171350636189047
user_407,content_4576,1,1,2,1,222,0.14142049435445747
user_653,content_2658,3,4,1,0,106,0.522599466698111
user_85,content_2375,6,4,1,0,214,0.6877280944539479
user_564,content_2108,9,3,1,1,12,0.4215653912995443
user_377,content_648,1,2,0,0,243,0.04977955848705462
user_420,content_1029,9,1,2,1,247,0.35069906730159806
user_654,content_2333,2,0,1,2,108,0.3908893363143122
user_710,content_2145,5,4,2,1,134,0.2047427582285093
user_249,content_917,2,0,2,2,116,0.5021758216859912
user_845,content_3815,1,1,1,0,197,0.7246704650146987
user_210,content_4912,8,0,1,2,39,0.5470512258803137
user_941,content_1917,2,0,2,1,13,0.40898338591952266
user_665,content_1439,5,3,0,2,217,0.9748860994037367
user_712,content_1426,8,4,2,1,186,0.3480226904135233
user_737,content_1892,6,1,2,2,38,0.7482729383510661
user_40,content_2164,6,1,2,2,179,0.21554564080906324
user_390,content_3199,8,4,0,0,252,0.7088645029398155
user_12,content_1179,3,2,2,1,196,0.316487884696406
user_135,content_2410,5,1,1,0,155,0.7970075484224833
user_764,content_908,8,1,0,2,151,0.9208418965865465
user_415,content_1124,8,1,0,0,288,0.6275459395300539
user_98,content_1307,2,4,0,2,185,0.40716396585128967
user_412,content_4233,3,0,1,2,83,0.4518884551284994
user_737,content_4182,8,1,2,1,116,0.5552359626379424
user_300,content_4826,2,4,2,1,100,0.6473149237585523
user_946,content_2377,4,0,1,1,60,0.3459032642276614
user_666,content_1947,6,4,2,1,229,0.21969110955544535
user_33,content_3722,7,0,1,0,98,0.27500576163088275
user_652,content_1944,8,2,0,0,242,0.36681876890372445
user_112,content_2205,2,2,2,1,275,0.07787301017893722
user_833,content_3275,8,1,1,2,64,0.261186657303238
user_702,content_3274,2,2,1,2,41,0.08914882089849363
user_88,content_153,6,3,1,1,120,0.26798983929236975
user_497,content_3953,3,3,0,2,238,0.5722877845096851
user_903,content_181,6,2,1,1,180,0.3205890408419353
user_626,content_1437,6,4,0,1,93,0.7552297958413743
user_409,content_3340,4,2,0,2,186,0.7560040659163937
user_195,content_1051,7,1,0,0,29,0.9899657019056971
user_244,content_3407,5,1,2,2,295,0.7761332803668595
user_992,content_4320,5,4,2,1,253,0.06338017890156844
user_288,content_3557,6,1,0,1,174,0.278372561300294
user_710,content_4830,5,1,0,1,159,0.5573217510695949
user_592,content_268,5,1,0,0,224,0.6555519230558271
user_531,content_1624,7,0,0,2,116,0.4708550320249033
user_390,content_326,6,4,2,1,219,0.9563068879364153
user_190,content_1461,5,3,2,0,286,0.6217191667178374
user_281,content_2550,6,3,2,2,81,0.9464028965339049
user_256,content_2444,4,0,2,1,36,0.4977280037188837
user_430,content_3622,3,4,2,1,247,0.2431503611249436
user_21,content_4346,2,3,1,1,147,0.4752427327391032
user_875,content_624,7,2,1,2,283,0.6914141834362706
user_599,content_332,8,1,1,1,38,0.23890182972056317
user_853,content_963,2,2,0,0,121,0.610385917424308
user_615,content_2238,1,1,1,2,75,0.2659163657342739
user_471,content_3384,3,4,0,0,9,0.9221570869828976
user_478,content_144,9,4,1,0,131,0.4559011034228341
user_660,content_3434,3,2,2,0,183,0.8828514612581606
user_111,content_1817,8,4,0,2,274,0.10507821632859549
user_811,content_2723,9,0,1,1,186,0.5991055568526672
user_628,content_279,3,2,2,2,122,0.34385527914671654
user_841,content_4513,4,0,0,2,39,0.7547841530995799
user_812,content_3511,3,0,1,1,178,0.6301994558892505
user_5,content_3339,4,4,2,2,56,0.9701038543912052
user_224,content_635,5,3,1,2,137,0.8156192600325555
